,0,1,2,3,4,5
42050,০৬-১১-২০১৫,২৩:০০:০০,459,0,0,0
42051,০৬-১১-২০১৫,২২:০০:০০,459,0,0,0
42052,০৬-১১-২০১৫,২১:০০:০০,459,0,0,0
42053,০৬-১১-২০১৫,২০:০০:০০,459,0,0,0
42054,০৬-১১-২০১৫,১৯:৩০:০০,458,0,0,0
42055,০৬-১১-২০১৫,১৯:০০:০০,458,0,0,0
42056,০৬-১১-২০১৫,১৮:৩০:০০,458,0,0,0
42057,০৬-১১-২০১৫,১৮:০০:০০,459,0,0,0
42058,০৬-১১-২০১৫,১৭:০০:০০,458,0,0,0
42059,০৬-১১-২০১৫,১৬:০০:০০,459,0,0,0
42060,০৬-১১-২০১৫,১৫:০০:০০,459,0,0,0
42061,০৬-১১-২০১৫,১৪:০০:০০,460,0,0,0
42062,০৬-১১-২০১৫,১৩:০০:০০,460,0,0,0
42063,০৬-১১-২০১৫,১২:০০:০০,460,0,0,0
42064,০৬-১১-২০১৫,১১:০০:০০,460,0,0,0
42065,০৬-১১-২০১৫,১০:০০:০০,460,0,0,0
42066,০৬-১১-২০১৫,০৯:০০:০০,304,0,0,0
42067,০৬-১১-২০১৫,০৮:০০:০০,264,0,0,0
42068,০৬-১১-২০১৫,০৭:০০:০০,265,0,0,0
42069,০৬-১১-২০১৫,০৬:০০:০০,264,0,0,0
42070,০৬-১১-২০১৫,০৫:০০:০০,264,0,0,0
42071,০৬-১১-২০১৫,০৪:০০:০০,265,0,0,0
42072,০৬-১১-২০১৫,০৩:০০:০০,264,0,0,0
42073,০৬-১১-২০১৫,০২:০০:০০,265,0,0,0
42074,০৬-১১-২০১৫,০১:০০:০০,418,0,0,0
42075,০৫-১১-২০১৫,২৪:০০:০০,461,0,0,0
42076,০৫-১১-২০১৫,২৩:০০:০০,461,0,0,0
42077,০৫-১১-২০১৫,২২:০০:০০,461,0,0,0
42078,০৫-১১-২০১৫,২১:০০:০০,461,0,0,0
42079,০৫-১১-২০১৫,২০:০০:০০,461,0,0,0
42080,০৫-১১-২০১৫,১৯:৩০:০০,461,0,0,0
42081,০৫-১১-২০১৫,১৯:০০:০০,461,0,0,0
42082,০৫-১১-২০১৫,১৮:৩০:০০,460,0,0,0
42083,০৫-১১-২০১৫,১৮:০০:০০,461,0,0,0
42084,০৫-১১-২০১৫,১৭:০০:০০,461,0,0,0
42085,০৫-১১-২০১৫,১৬:০০:০০,461,0,0,0
42086,০৫-১১-২০১৫,১৫:০০:০০,461,0,0,0
42087,০৫-১১-২০১৫,১৪:০০:০০,460,0,0,0
42088,০৫-১১-২০১৫,১৩:০০:০০,461,0,0,0
42089,০৫-১১-২০১৫,১২:০০:০০,461,0,0,0
42090,০৫-১১-২০১৫,১১:০০:০০,460,0,0,0
42091,০৫-১১-২০১৫,১০:০০:০০,461,0,0,0
42092,০৫-১১-২০১৫,০৯:০০:০০,264,0,0,0
42093,০৫-১১-২০১৫,০৮:০০:০০,264,0,0,0
42094,০৫-১১-২০১৫,০৭:০০:০০,264,0,0,0
42095,০৫-১১-২০১৫,০৬:০০:০০,264,0,0,0
42096,০৫-১১-২০১৫,০৫:০০:০০,264,0,0,0
42097,০৫-১১-২০১৫,০৪:০০:০০,264,0,0,0
42098,০৫-১১-২০১৫,০৩:০০:০০,264,0,0,0
42099,০৫-১১-২০১৫,০২:০০:০০,264,0,0,0
42100,০৫-১১-২০১৫,০১:০০:০০,360,0,0,0
42101,০৪-১১-২০১৫,২৪:০০:০০,460,0,0,0
42102,০৪-১১-২০১৫,২৩:০০:০০,458,0,0,0
42103,০৪-১১-২০১৫,২২:০০:০০,458,0,0,0
42104,০৪-১১-২০১৫,২১:০০:০০,458,0,0,0
42105,০৪-১১-২০১৫,২০:০০:০০,458,0,0,0
42106,০৪-১১-২০১৫,১৯:৩০:০০,458,0,0,0
42107,০৪-১১-২০১৫,১৯:০০:০০,458,0,0,0
42108,০৪-১১-২০১৫,১৮:৩০:০০,458,0,0,0
42109,০৪-১১-২০১৫,১৮:০০:০০,458,0,0,0
42110,০৪-১১-২০১৫,১৭:০০:০০,459,0,0,0
42111,০৪-১১-২০১৫,১৬:০০:০০,458,0,0,0
42112,০৪-১১-২০১৫,১৫:০০:০০,458,0,0,0
42113,০৪-১১-২০১৫,১৪:০০:০০,458,0,0,0
42114,০৪-১১-২০১৫,১৩:০০:০০,458,0,0,0
42115,০৪-১১-২০১৫,১২:০০:০০,458,0,0,0
42116,০৪-১১-২০১৫,১১:০০:০০,458,0,0,0
42117,০৪-১১-২০১৫,১০:০০:০০,458,0,0,0
42118,০৪-১১-২০১৫,০৯:০০:০০,354,0,0,0
42119,০৪-১১-২০১৫,০৮:০০:০০,262,0,0,0
42120,০৪-১১-২০১৫,০৭:০০:০০,262,0,0,0
42121,০৪-১১-২০১৫,০৬:০০:০০,262,0,0,0
42122,০৪-১১-২০১৫,০৫:০০:০০,262,0,0,0
42123,০৪-১১-২০১৫,০৪:০০:০০,262,0,0,0
42124,০৪-১১-২০১৫,০৩:০০:০০,262,0,0,0
42125,০৪-১১-২০১৫,০২:০০:০০,261,0,0,0
42126,০৪-১১-২০১৫,০১:০০:০০,367,0,0,0
42127,০৩-১১-২০১৫,২৪:০০:০০,456,0,0,0
42128,০৩-১১-২০১৫,২৩:০০:০০,456,0,0,0
42129,০৩-১১-২০১৫,২২:০০:০০,456,0,0,0
42130,০৩-১১-২০১৫,২১:০০:০০,458,0,0,0
42131,০৩-১১-২০১৫,১৯:৩০:০০,458,0,0,0
42132,০৩-১১-২০১৫,২০:০০:০০,458,0,0,0
42133,০৩-১১-২০১৫,১৯:০০:০০,458,0,0,0
42134,০৩-১১-২০১৫,১৮:৩০:০০,458,0,0,0
42135,০৩-১১-২০১৫,১৮:০০:০০,454,0,0,0
42136,০৩-১১-২০১৫,১৭:০০:০০,454,0,0,0
42137,০৩-১১-২০১৫,১৬:০০:০০,454,0,0,0
42138,০৩-১১-২০১৫,১৫:০০:০০,454,0,0,0
42139,০৩-১১-২০১৫,১৪:০০:০০,454,0,0,0
42140,০৩-১১-২০১৫,১৩:০০:০০,454,0,0,0
42141,০৩-১১-২০১৫,১২:০০:০০,454,0,0,0
42142,০৩-১১-২০১৫,১১:০০:০০,454,0,0,0
42143,০৩-১১-২০১৫,১০:০০:০০,454,0,0,0
42144,০৩-১১-২০১৫,০৯:০০:০০,335,0,0,0
42145,০৩-১১-২০১৫,০৮:০০:০০,238,0,0,0
42146,০৩-১১-২০১৫,০৭:০০:০০,258,0,0,0
42147,০৩-১১-২০১৫,০৬:০০:০০,258,0,0,0
42148,০৩-১১-২০১৫,০৫:০০:০০,258,0,0,0
42149,০৩-১১-২০১৫,০৪:০০:০০,258,0,0,0
42150,০৩-১১-২০১৫,০৩:০০:০০,258,0,0,0
42151,০৩-১১-২০১৫,০২:০০:০০,258,0,0,0
42152,০৩-১১-২০১৫,০১:০০:০০,352,0,0,0
42153,০২-১১-২০১৫,২৪:০০:০০,453,0,0,0
42154,০২-১১-২০১৫,২৩:০০:০০,453,0,0,0
42155,০২-১১-২০১৫,২২:০০:০০,459,0,0,0
42156,০২-১১-২০১৫,২১:০০:০০,459,0,0,0
42157,০২-১১-২০১৫,২০:০০:০০,459,0,0,0
42158,০২-১১-২০১৫,১৯:৩০:০০,458,0,0,0
42159,০২-১১-২০১৫,১৯:০০:০০,459,0,0,0
42160,০২-১১-২০১৫,১৮:৩০:০০,458,0,0,0
42161,০২-১১-২০১৫,১৮:০০:০০,459,0,0,0
42162,০২-১১-২০১৫,১৭:০০:০০,459,0,0,0
42163,০২-১১-২০১৫,১৬:০০:০০,459,0,0,0
42164,০২-১১-২০১৫,১৫:০০:০০,459,0,0,0
42165,০২-১১-২০১৫,১৪:০০:০০,459,0,0,0
42166,০২-১১-২০১৫,১৩:০০:০০,459,0,0,0
42167,০২-১১-২০১৫,১২:০০:০০,459,0,0,0
42168,০২-১১-২০১৫,১১:০০:০০,459,0,0,0
42169,০২-১১-২০১৫,১০:০০:০০,459,0,0,0
42170,০২-১১-২০১৫,০৯:০০:০০,322,0,0,0
42171,০২-১১-২০১৫,০৮:০০:০০,262,0,0,0
42172,০২-১১-২০১৫,০৭:০০:০০,262,0,0,0
42173,০২-১১-২০১৫,০৬:০০:০০,263,0,0,0
42174,০২-১১-২০১৫,০৫:০০:০০,263,0,0,0
42175,০২-১১-২০১৫,০৪:০০:০০,263,0,0,0
42176,০২-১১-২০১৫,০৩:০০:০০,263,0,0,0
42177,০২-১১-২০১৫,০২:০০:০০,262,0,0,0
42178,০২-১১-২০১৫,০১:০০:০০,371,0,0,0
42179,০১-১১-২০১৫,২৪:০০:০০,458,0,0,0
42180,০১-১১-২০১৫,২৩:০০:০০,458,0,0,0
42181,০১-১১-২০১৫,২২:০০:০০,458,0,0,0
42182,০১-১১-২০১৫,২১:০০:০০,458,0,0,0
42183,০১-১১-২০১৫,২০:০০:০০,458,0,0,0
42184,০১-১১-২০১৫,১৯:৩০:০০,458,0,0,0
42185,০১-১১-২০১৫,১৯:০০:০০,458,0,0,0
42186,০১-১১-২০১৫,১৮:৩০:০০,458,0,0,0
42187,০১-১১-২০১৫,১৮:০০:০০,458,0,0,0
42188,০১-১১-২০১৫,১৭:০০:০০,458,0,0,0
42189,০১-১১-২০১৫,১৬:০০:০০,458,0,0,0
42190,০১-১১-২০১৫,১৫:০০:০০,458,0,0,0
42191,০১-১১-২০১৫,১৪:০০:০০,458,0,0,0
42192,০১-১১-২০১৫,১৩:০০:০০,458,0,0,0
42193,০১-১১-২০১৫,১২:০০:০০,458,0,0,0
42194,০১-১১-২০১৫,১১:০০:০০,263,0,0,0
42195,০১-১১-২০১৫,১০:০০:০০,219,0,0,0
42196,০১-১১-২০১৫,০৯:০০:০০,0,0,0,0
42197,০১-১১-২০১৫,০৮:০০:০০,0,0,0,0
42198,০১-১১-২০১৫,০৭:০০:০০,0,0,0,0
42199,০১-১১-২০১৫,০৬:০০:০০,147,0,0,0
42200,০১-১১-২০১৫,০৫:০০:০০,264,0,0,0
42201,০১-১১-২০১৫,০৪:০০:০০,264,0,0,0
42202,০১-১১-২০১৫,০৩:০০:০০,264,0,0,0
42203,০১-১১-২০১৫,০২:০০:০০,264,0,0,0
42204,০১-১১-২০১৫,০১:০০:০০,392,0,0,0
42205,৩১-১০-২০১৫,২৪:০০:০০,458,0,0,0
42206,৩১-১০-২০১৫,২৩:০০:০০,458,0,0,0
42207,৩১-১০-২০১৫,২২:০০:০০,460,0,0,0
42208,৩১-১০-২০১৫,২১:০০:০০,460,0,0,0
42209,৩১-১০-২০১৫,২০:০০:০০,460,0,0,0
42210,৩১-১০-২০১৫,১৯:৩০:০০,460,0,0,0
42211,৩১-১০-২০১৫,১৯:০০:০০,460,0,0,0
42212,৩১-১০-২০১৫,১৮:৩০:০০,460,0,0,0
42213,৩১-১০-২০১৫,১৮:০০:০০,460,0,0,0
42214,৩১-১০-২০১৫,১৭:০০:০০,460,0,0,0
42215,৩১-১০-২০১৫,১৬:০০:০০,460,0,0,0
42216,৩১-১০-২০১৫,১৫:০০:০০,460,0,0,0
42217,৩১-১০-২০১৫,১৪:০০:০০,460,0,0,0
42218,৩১-১০-২০১৫,১৩:০০:০০,460,0,0,0
42219,৩১-১০-২০১৫,১২:০০:০০,460,0,0,0
42220,৩১-১০-২০১৫,১১:০০:০০,459,0,0,0
42221,৩১-১০-২০১৫,১০:০০:০০,458,0,0,0
42222,৩১-১০-২০১৫,০৯:০০:০০,277,0,0,0
42223,৩১-১০-২০১৫,০৮:০০:০০,263,0,0,0
42224,৩১-১০-২০১৫,০৭:০০:০০,263,0,0,0
42225,৩১-১০-২০১৫,০৬:০০:০০,263,0,0,0
42226,৩১-১০-২০১৫,০৫:০০:০০,263,0,0,0
42227,৩১-১০-২০১৫,০৪:০০:০০,263,0,0,0
42228,৩১-১০-২০১৫,০৩:০০:০০,262,0,0,0
42229,৩১-১০-২০১৫,০২:০০:০০,262,0,0,0
42230,৩১-১০-২০১৫,০১:০০:০০,354,0,0,0
42231,৩০-১০-২০১৫,২৪:০০:০০,460,0,0,0
42232,৩০-১০-২০১৫,২৩:০০:০০,460,0,0,0
42233,৩০-১০-২০১৫,২২:০০:০০,460,0,0,0
42234,৩০-১০-২০১৫,২১:০০:০০,460,0,0,0
42235,৩০-১০-২০১৫,২০:০০:০০,460,0,0,0
42236,৩০-১০-২০১৫,১৯:৩০:০০,460,0,0,0
42237,৩০-১০-২০১৫,১৯:০০:০০,460,0,0,0
42238,৩০-১০-২০১৫,১৯:০০:০০,460,0,0,0
42239,৩০-১০-২০১৫,১৮:৩০:০০,460,0,0,0
42240,৩০-১০-২০১৫,১৮:০০:০০,460,0,0,0
42241,৩০-১০-২০১৫,১৭:০০:০০,460,0,0,0
42242,৩০-১০-২০১৫,১৬:০০:০০,460,0,0,0
42243,৩০-১০-২০১৫,১৫:০০:০০,461,0,0,0
42244,৩০-১০-২০১৫,১৪:০০:০০,460,0,0,0
42245,৩০-১০-২০১৫,১৩:০০:০০,460,0,0,0
42246,৩০-১০-২০১৫,০৭:০০:০০,264,0,0,0
42247,৩০-১০-২০১৫,১২:০০:০০,460,0,0,0
42248,৩০-১০-২০১৫,১১:০০:০০,459,0,0,0
42249,৩০-১০-২০১৫,১০:০০:০০,460,0,0,0
42250,৩০-১০-২০১৫,০৯:০০:০০,316,0,0,0
42251,৩০-১০-২০১৫,০৮:০০:০০,264,0,0,0
42252,৩০-১০-২০১৫,০৬:০০:০০,264,0,0,0
42253,৩০-১০-২০১৫,০৫:০০:০০,264,0,0,0
42254,৩০-১০-২০১৫,০৪:০০:০০,264,0,0,0
42255,৩০-১০-২০১৫,০৩:০০:০০,264,0,0,0
42256,৩০-১০-২০১৫,০২:০০:০০,264,0,0,0
42257,৩০-১০-২০১৫,০১:০০:০০,405,0,0,0
42258,২৯-১০-২০১৫,২৪:০০:০০,459,0,0,0
42259,২৯-১০-২০১৫,২৩:০০:০০,459,0,0,0
42260,২৯-১০-২০১৫,২২:০০:০০,459,0,0,0
42261,২৯-১০-২০১৫,২১:০০:০০,459,0,0,0
42262,২৯-১০-২০১৫,২০:০০:০০,459,0,0,0
42263,২৯-১০-২০১৫,১৯:৩০:০০,459,0,0,0
42264,২৯-১০-২০১৫,১৯:০০:০০,459,0,0,0
42265,২৯-১০-২০১৫,১৮:৩০:০০,459,0,0,0
42266,২৯-১০-২০১৫,১৮:০০:০০,458,0,0,0
42267,২৯-১০-২০১৫,১৭:০০:০০,458,0,0,0
42268,২৯-১০-২০১৫,১৬:০০:০০,458,0,0,0
42269,২৯-১০-২০১৫,১৫:০০:০০,459,0,0,0
42270,২৯-১০-২০১৫,১৪:০০:০০,459,0,0,0
42271,২৯-১০-২০১৫,১৩:০০:০০,459,0,0,0
42272,২৯-১০-২০১৫,১২:০০:০০,459,0,0,0
42273,২৯-১০-২০১৫,১১:০০:০০,459,0,0,0
42274,২৯-১০-২০১৫,১০:০০:০০,455,0,0,0
42275,২৯-১০-২০১৫,০৯:০০:০০,458,0,0,0
42276,২৯-১০-২০১৫,০৮:০০:০০,459,0,0,0
42277,২৯-১০-২০১৫,০৭:০০:০০,459,0,0,0
42278,২৯-১০-২০১৫,০৬:০০:০০,459,0,0,0
42279,২৯-১০-২০১৫,০৫:০০:০০,458,0,0,0
42280,২৯-১০-২০১৫,০৪:০০:০০,458,0,0,0
42281,২৯-১০-২০১৫,০৩:০০:০০,459,0,0,0
42282,২৯-১০-২০১৫,০২:০০:০০,459,0,0,0
42283,২৯-১০-২০১৫,০১:০০:০০,459,0,0,0
42284,২৮-১০-২০১৫,২৪:০০:০০,459,0,0,0
42285,২৮-১০-২০১৫,২৩:০০:০০,459,0,0,0
42286,২৮-১০-২০১৫,২২:০০:০০,458,0,0,0
42287,২৮-১০-২০১৫,২১:০০:০০,460,0,0,0
42288,২৮-১০-২০১৫,২০:০০:০০,459,0,0,0
42289,২৮-১০-২০১৫,১৯:৩০:০০,459,0,0,0
42290,২৮-১০-২০১৫,১৯:০০:০০,459,0,0,0
42291,২৮-১০-২০১৫,১৮:৩০:০০,460,0,0,0
42292,২৮-১০-২০১৫,১৮:০০:০০,459,0,0,0
42293,২৮-১০-২০১৫,১৭:০০:০০,458,0,0,0
42294,২৮-১০-২০১৫,১৬:০০:০০,459,0,0,0
42295,২৮-১০-২০১৫,১৫:০০:০০,459,0,0,0
42296,২৮-১০-২০১৫,১৪:০০:০০,459,0,0,0
42297,২৮-১০-২০১৫,১৩:০০:০০,459,0,0,0
42298,২৮-১০-২০১৫,১২:০০:০০,458,0,0,0
42299,২৮-১০-২০১৫,১১:০০:০০,459,0,0,0
42300,২৮-১০-২০১৫,১০:০০:০০,458,0,0,0
42301,২৮-১০-২০১৫,০৯:০০:০০,459,0,0,0
42302,২৮-১০-২০১৫,০৮:০০:০০,459,0,0,0
42303,২৮-১০-২০১৫,০৭:০০:০০,459,0,0,0
42304,২৮-১০-২০১৫,০৬:০০:০০,459,0,0,0
42305,২৮-১০-২০১৫,০৫:০০:০০,459,0,0,0
42306,২৮-১০-২০১৫,০৪:০০:০০,459,0,0,0
42307,২৮-১০-২০১৫,০৩:০০:০০,459,0,0,0
42308,২৮-১০-২০১৫,০২:০০:০০,459,0,0,0
42309,২৮-১০-২০১৫,০১:০০:০০,458,0,0,0
42310,২৭-১০-২০১৫,২৪:০০:০০,459,0,0,0
42311,২৭-১০-২০১৫,২৩:০০:০০,459,0,0,0
42312,২৭-১০-২০১৫,২২:০০:০০,459,0,0,0
42313,২৭-১০-২০১৫,২১:০০:০০,459,0,0,0
42314,২৭-১০-২০১৫,২০:০০:০০,460,0,0,0
42315,২৭-১০-২০১৫,১৯:৩০:০০,459,0,0,0
42316,২৭-১০-২০১৫,১৯:০০:০০,458,0,0,0
42317,২৭-১০-২০১৫,১৮:৩০:০০,459,0,0,0
42318,২৭-১০-২০১৫,১৮:০০:০০,459,0,0,0
42319,২৭-১০-২০১৫,১৭:০০:০০,459,0,0,0
42320,২৭-১০-২০১৫,১৬:০০:০০,459,0,0,0
42321,২৭-১০-২০১৫,১৫:০০:০০,459,0,0,0
42322,২৭-১০-২০১৫,১৪:০০:০০,459,0,0,0
42323,২৭-১০-২০১৫,১৩:০০:০০,459,0,0,0
42324,২৭-১০-২০১৫,১২:০০:০০,459,0,0,0
42325,২৭-১০-২০১৫,১১:০০:০০,459,0,0,0
42326,২৭-১০-২০১৫,১০:০০:০০,459,0,0,0
42327,২৭-১০-২০১৫,০৯:০০:০০,459,0,0,0
42328,২৭-১০-২০১৫,০৮:০০:০০,459,0,0,0
42329,২৭-১০-২০১৫,০৭:০০:০০,459,0,0,0
42330,২৭-১০-২০১৫,০৬:০০:০০,458,0,0,0
42331,২৭-১০-২০১৫,০৫:০০:০০,458,0,0,0
42332,২৭-১০-২০১৫,০৪:০০:০০,458,0,0,0
42333,২৭-১০-২০১৫,০৩:০০:০০,459,0,0,0
42334,২৭-১০-২০১৫,০২:০০:০০,459,0,0,0
42335,২৭-১০-২০১৫,০১:০০:০০,459,0,0,0
42336,২৬-১০-২০১৫,২৪:০০:০০,459,0,0,0
42337,২৬-১০-২০১৫,২৩:০০:০০,459,0,0,0
42338,২৬-১০-২০১৫,২২:০০:০০,459,0,0,0
42339,২৬-১০-২০১৫,২১:০০:০০,459,0,0,0
42340,২৬-১০-২০১৫,২০:০০:০০,459,0,0,0
42341,২৬-১০-২০১৫,১৯:৩০:০০,458,0,0,0
42342,২৬-১০-২০১৫,১৯:০০:০০,459,0,0,0
42343,২৬-১০-২০১৫,১৮:৩০:০০,444,0,0,0
42344,২৬-১০-২০১৫,১৮:০০:০০,444,0,0,0
42345,২৬-১০-২০১৫,১৭:০০:০০,444,0,0,0
42346,২৬-১০-২০১৫,১৬:০০:০০,444,0,0,0
42347,২৬-১০-২০১৫,১৫:০০:০০,448,0,0,0
42348,২৬-১০-২০১৫,১৪:০০:০০,448,0,0,0
42349,২৬-১০-২০১৫,১৩:০০:০০,452,0,0,0
42350,২৬-১০-২০১৫,১২:০০:০০,452,0,0,0
42351,২৬-১০-২০১৫,০৯:০০:০০,455,0,0,0
42352,২৬-১০-২০১৫,১০:০০:০০,452,0,0,0
42353,২৬-১০-২০১৫,১১:০০:০০,451,0,0,0
42354,২৬-১০-২০১৫,০১:০০:০০,455,0,0,0
42355,২৬-১০-২০১৫,০৮:০০:০০,458,0,0,0
42356,২৬-১০-২০১৫,০৭:০০:০০,459,0,0,0
42357,২৬-১০-২০১৫,০৬:০০:০০,459,0,0,0
42358,২৬-১০-২০১৫,০৫:০০:০০,459,0,0,0
42359,২৬-১০-২০১৫,০৪:০০:০০,459,0,0,0
42360,২৬-১০-২০১৫,০৩:০০:০০,451,0,0,0
42361,২৬-১০-২০১৫,০২:০০:০০,459,0,0,0
42362,২৬-১০-২০১৫,০১:০০:০০,459,0,0,0
42363,২৫-১০-২০১৫,২৪:০০:০০,459,0,0,0
42364,২৫-১০-২০১৫,২৩:০০:০০,459,0,0,0
42365,২৫-১০-২০১৫,২২:০০:০০,409,0,0,0
42366,২৫-১০-২০১৫,২১:০০:০০,459,0,0,0
42367,২৫-১০-২০১৫,২০:০০:০০,459,0,0,0
42368,২৫-১০-২০১৫,১৯:৩০:০০,458,0,0,0
42369,২৫-১০-২০১৫,১৯:০০:০০,459,0,0,0
42370,২৫-১০-২০১৫,১৮:৩০:০০,459,0,0,0
42371,২৫-১০-২০১৫,১৮:০০:০০,447,0,0,0
42372,২৫-১০-২০১৫,১৭:০০:০০,448,0,0,0
42373,২৫-১০-২০১৫,১৬:০০:০০,448,0,0,0
42374,২৫-১০-২০১৫,১৫:০০:০০,448,0,0,0
42375,২৫-১০-২০১৫,১৪:০০:০০,448,0,0,0
42376,২৫-১০-২০১৫,১৩:০০:০০,448,0,0,0
42377,২৫-১০-২০১৫,১২:০০:০০,451,0,0,0
42378,২৫-১০-২০১৫,১১:০০:০০,451,0,0,0
42379,২৫-১০-২০১৫,১০:০০:০০,455,0,0,0
42380,২৫-১০-২০১৫,০৯:০০:০০,455,0,0,0
42381,২৫-১০-২০১৫,০৮:০০:০০,455,0,0,0
42382,২৫-১০-২০১৫,০৭:০০:০০,455,0,0,0
42383,২৫-১০-২০১৫,০৬:০০:০০,457,0,0,0
42384,২৫-১০-২০১৫,০৫:০০:০০,457,0,0,0
42385,২৫-১০-২০১৫,০৪:০০:০০,457,0,0,0
42386,২৫-১০-২০১৫,০৩:০০:০০,457,0,0,0
42387,২৫-১০-২০১৫,০২:০০:০০,457,0,0,0
42388,২৫-১০-২০১৫,০১:০০:০০,457,0,0,0
42389,২৪-১০-২০১৫,২৪:০০:০০,457,0,0,0
42390,২৪-১০-২০১৫,২৩:০০:০০,457,0,0,0
42391,২৪-১০-২০১৫,২২:০০:০০,457,0,0,0
42392,২৪-১০-২০১৫,২১:০০:০০,457,0,0,0
42393,২৪-১০-২০১৫,২০:০০:০০,456,0,0,0
42394,২৪-১০-২০১৫,১৯:৩০:০০,457,0,0,0
42395,২৪-১০-২০১৫,১৯:০০:০০,457,0,0,0
42396,২৪-১০-২০১৫,১৮:৩০:০০,456,0,0,0
42397,২৪-১০-২০১৫,১৮:০০:০০,440,0,0,0
42398,২৪-১০-২০১৫,১৭:০০:০০,440,0,0,0
42399,২৪-১০-২০১৫,১৬:০০:০০,441,0,0,0
42400,২৪-১০-২০১৫,১৫:০০:০০,440,0,0,0
42401,২৪-১০-২০১৫,১৪:০০:০০,441,0,0,0
42402,২৪-১০-২০১৫,১৩:০০:০০,440,0,0,0
42403,২৪-১০-২০১৫,১২:০০:০০,450,0,0,0
42404,২৪-১০-২০১৫,১১:০০:০০,451,0,0,0
42405,২৪-১০-২০১৫,১০:০০:০০,454,0,0,0
42406,২৪-১০-২০১৫,০৯:০০:০০,458,0,0,0
42407,২৪-১০-২০১৫,০৮:০০:০০,458,0,0,0
42408,২৪-১০-২০১৫,০৭:০০:০০,458,0,0,0
42409,২৪-১০-২০১৫,০৬:০০:০০,458,0,0,0
42410,২৪-১০-২০১৫,০৫:০০:০০,458,0,0,0
42411,২৪-১০-২০১৫,০৪:০০:০০,458,0,0,0
42412,২৪-১০-২০১৫,০৩:০০:০০,458,0,0,0
42413,২৪-১০-২০১৫,০২:০০:০০,458,0,0,0
42414,২৪-১০-২০১৫,০১:০০:০০,458,0,0,0
42415,২৩-১০-২০১৫,২৪:০০:০০,465,0,0,0
42416,২৩-১০-২০১৫,২৩:০০:০০,466,0,0,0
42417,২৩-১০-২০১৫,২২:০০:০০,465,0,0,0
42418,২৩-১০-২০১৫,২১:০০:০০,465,0,0,0
42419,২৩-১০-২০১৫,২০:০০:০০,465,0,0,0
42420,২৩-১০-২০১৫,১৯:৩০:০০,465,0,0,0
42421,২৩-১০-২০১৫,১৯:০০:০০,465,0,0,0
42422,২৩-১০-২০১৫,১৮:৩০:০০,465,0,0,0
42423,২৩-১০-২০১৫,১৮:০০:০০,448,0,0,0
42424,২৩-১০-২০১৫,১৭:০০:০০,448,0,0,0
42425,২৩-১০-২০১৫,১৬:০০:০০,448,0,0,0
42426,২৩-১০-২০১৫,১৫:০০:০০,448,0,0,0
42427,২৩-১০-২০১৫,১৪:০০:০০,448,0,0,0
42428,২৩-১০-২০১৫,১৩:০০:০০,448,0,0,0
42429,২৩-১০-২০১৫,১২:০০:০০,448,0,0,0
42430,২৩-১০-২০১৫,১১:০০:০০,449,0,0,0
42431,২৩-১০-২০১৫,১০:০০:০০,453,0,0,0
42432,২৩-১০-২০১৫,০৯:০০:০০,456,0,0,0
42433,২৩-১০-২০১৫,০৮:০০:০০,454,0,0,0
42434,২৩-১০-২০১৫,০৭:০০:০০,454,0,0,0
42435,২৩-১০-২০১৫,০৬:০০:০০,454,0,0,0
42436,২৩-১০-২০১৫,০৫:০০:০০,454,0,0,0
42437,২৩-১০-২০১৫,০৪:০০:০০,454,0,0,0
42438,২৩-১০-২০১৫,০৩:০০:০০,454,0,0,0
42439,২৩-১০-২০১৫,০২:০০:০০,454,0,0,0
42440,২৩-১০-২০১৫,০১:০০:০০,454,0,0,0
42441,২২-১০-২০১৫,২৪:০০:০০,447,0,0,0
42442,২২-১০-২০১৫,২৩:০০:০০,447,0,0,0
42443,২২-১০-২০১৫,২২:০০:০০,448,0,0,0
42444,২২-১০-২০১৫,২১:০০:০০,447,0,0,0
42445,২২-১০-২০১৫,২০:০০:০০,446,0,0,0
42446,২২-১০-২০১৫,১৯:৩০:০০,446,0,0,0
42447,২২-১০-২০১৫,১৯:০০:০০,445,0,0,0
42448,২২-১০-২০১৫,১৮:৩০:০০,445,0,0,0
42449,২২-১০-২০১৫,১৮:০০:০০,446,0,0,0
42450,২২-১০-২০১৫,১৭:০০:০০,445,0,0,0
42451,২২-১০-২০১৫,১৬:০০:০০,446,0,0,0
42452,২২-১০-২০১৫,১৫:০০:০০,446,0,0,0
42453,২২-১০-২০১৫,১৪:০০:০০,446,0,0,0
42454,২২-১০-২০১৫,১৩:০০:০০,446,0,0,0
42455,২২-১০-২০১৫,১২:০০:০০,446,0,0,0
42456,২২-১০-২০১৫,১১:০০:০০,446,0,0,0
42457,২২-১০-২০১৫,১০:০০:০০,446,0,0,0
42458,২২-১০-২০১৫,০৯:০০:০০,446,0,0,0
42459,২২-১০-২০১৫,০৮:০০:০০,445,0,0,0
42460,২২-১০-২০১৫,০১:০০:০০,454,0,0,0
42461,২২-১০-২০১৫,০৭:০০:০০,445,0,0,0
42462,২২-১০-২০১৫,০৬:০০:০০,446,0,0,0
42463,২২-১০-২০১৫,০৫:০০:০০,445,0,0,0
42464,২২-১০-২০১৫,০৪:০০:০০,445,0,0,0
42465,২২-১০-২০১৫,০৩:০০:০০,453,0,0,0
